congresista,movimiento,circunscripcion,fecha,dato_asistencia
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,21/04/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,23/04/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,28/04/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,30/04/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,07/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,12/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,15/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,16/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,19/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,21/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,26/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,27/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,28/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,29/05/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,04/06/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,05/06/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,09/06/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,11/06/2020,ASISTIÓ
LOZADA VARGAS JUAN CARLOS ,PARTIDO LIBERAL,BOGOTÁ D.C.,16/06/2020,ASISTIÓ
